Code,Name,Zone,Latitude,Longitude
VIS4,VISO,PRT2,41.17752636,-8.643371509
VIS5,VISO (METRO),PRT2,41.17741384,-8.646397562
VL1,VILAR,GDM1,41.15541871,-8.53002547
VL2,VILAR,GDM1,41.15504217,-8.529969265
VLC1,VILA COVA,PRT3,41.17255306,-8.567462579
VLC2,VILA COVA,PRT3,41.17305557,-8.567321422
VLG5,VALONGO-CONTINENTE,VLG1,41.19716766,-8.489760033
VLGE1,VALONGO (ESTAÇÃO),VLG1,41.18748325,-8.486888971
VLN1,VILA NOVA,PRT2,41.17262918,-8.664292708
VLR1,VILAR,VLG2,41.23224974,-8.544530685
VLR2,VILAR,VLG2,41.23220683,-8.544886864
VLR5,VILAR,MAI1,41.19530058,-8.614090566
VLR6,VILAR,MAI1,41.19511986,-8.614244203
VLRA3,VILARINHA,PRT2,41.1719621,-8.672880032
VLRA4,VILARINHA,PRT2,41.17187092,-8.672942086
VML,VIELA MEIRAL,PRT3,41.14960167,-8.571050313
VN1,VIA NORTE,MAI1,41.19094561,-8.626133065
VN2,VIA NORTE,MAI1,41.19113888,-8.627254955
VNC1,VIA NORTE (CIRC.),PRT2,41.18041933,-8.622049614
VNC2,VIA NORTE (CIRC.),PRT2,41.18057988,-8.62240834
VNEM1,VITORINO NEMESIO,GDM1,41.16489977,-8.55727396
VNEM2,VITORINO NEMESIO,GDM1,41.16509044,-8.557184521
VNFZ1,VILA NOVA FOZ CÔA,PRT3,41.16189466,-8.566820121
VNFZ2,VILA NOVA FOZ CÔA,PRT3,41.16178033,-8.566692154
VPRS1,VILAR DO PARAÍSO,VNG1,41.10802918,-8.622291701
VPRS2,VILAR DO PARAÍSO,VNG1,41.10794984,-8.62214575
VRD1,VARANDAS,PRT1,41.14227506,-8.58753592
VRD2,VARANDAS,PRT1,41.14222312,-8.587418433
VRM1,VERMOIM,MAI3,41.24268317,-8.606720689
VRM2,VERMOIM,MAI3,41.24253945,-8.606636147
VRZL1,VARZIELA,PRT3,41.18083061,-8.576954815
VRZL2,VARZIELA,PRT3,41.18110911,-8.576314543
VSG1,VASCO GAMA,MAI1,41.22872511,-8.618293346
VSV1,VIELA S.VICENTE,VLG2,41.22607471,-8.530439342
VSV2,VIELA S.VICENTE,VLG2,41.22589081,-8.530762679
VTC2,VITERBO CAMPOS,VNG1,41.13860915,-8.623048332
VTO4,VIRIATO,PRT1,41.14602385,-8.620619474
ZIND1,ZONA INDUSTRIAL,MAI4,41.2244318,-8.584442833
ZIND2,ZONA INDUSTRIAL,MAI4,41.22488381,-8.583980848
ZIND3,ZONA INDUSTRIAL,VCD8,41.23269063,-8.665231192
ZIND4,ZONA INDUSTRIAL,VCD8,41.23266413,-8.665794534
ZOID1,ZONA INDUSTRIAL,MAI1,41.20258989,-8.608657262
ZOID2,ZONA INDUSTRIAL,MAI1,41.2029859,-8.608764689
